AGEP,SEX,SCHL,MAR,OCCP,WKHP,COW,CIT,RAC1P,DIS,HICOV,NATIVITY,income_label
43,2,18,5,8350,20,1,4,1,2,1,2,0
62,2,17,2,4120,40,1,1,1,1,1,1,0
60,1,17,5,4120,40,1,1,1,1,1,1,0
80,1,14,5,4120,40,1,1,1,1,1,1,0
72,1,24,1,4120,40,1,1,1,2,1,1,1
64,2,21,1,2310,25,1,1,1,2,1,1,0
29,1,18,5,4200,45,2,1,9,1,1,1,0
61,2,13,1,7640,40,6,5,1,1,1,2,0
31,1,22,1,1031,40,1,4,6,2,1,2,1
31,1,19,5,4920,40,1,1,9,2,1,1,1
46,1,19,5,440,45,6,1,1,2,1,1,0
61,2,19,1,5740,40,7,1,1,2,1,1,0
75,2,16,2,4120,40,1,1,1,2,1,1,0
14,2,10,5,4120,40,1,1,6,2,1,1,0
73,2,21,1,2850,40,6,1,1,2,1,1,0
57,2,7,2,8300,40,1,4,1,2,1,2,0
73,2,19,1,4120,40,1,1,1,1,1,1,0
67,1,16,1,9620,40,6,1,1,2,1,1,0
45,2,19,1,2320,40,2,5,1,2,1,2,0
71,1,1,2,4252,40,1,4,1,1,1,2,0
67,2,22,1,4120,40,1,1,1,2,1,1,0
58,2,19,3,4120,40,1,1,1,1,1,1,0
38,2,21,1,2861,30,1,1,1,2,1,1,0
13,1,10,5,4120,40,1,1,1,2,1,1,0
47,1,19,1,9121,40,3,1,1,1,1,1,0
66,2,21,1,4120,40,1,1,1,1,1,1,0
78,2,20,1,4120,40,1,1,1,1,1,1,0
75,1,17,3,4120,40,1,1,1,2,1,1,0
69,2,21,1,4120,40,1,1,1,2,1,1,0
63,2,19,1,3500,50,5,1,1,1,1,1,1
60,2,19,1,630,40,1,1,1,2,1,1,0
73,1,20,3,3255,32,5,1,1,2,1,1,1
14,1,10,5,4120,40,1,1,1,2,1,1,0
9,1,6,5,4120,40,1,1,1,2,1,1,0
45,2,22,3,5740,40,1,4,2,2,1,2,0
64,1,19,3,4120,40,1,1,1,1,1,1,0
40,2,22,5,2014,45,4,1,1,2,1,1,0
87,2,16,2,4120,40,1,1,1,1,1,1,0
80,2,20,2,4120,40,1,1,1,2,1,1,0
29,1,24,1,1360,45,1,1,1,2,1,1,1
28,2,21,1,1108,40,1,1,1,2,1,1,1
48,1,15,1,9005,50,1,5,8,2,1,2,0
13,1,10,5,4120,40,1,1,1,1,1,1,0
66,1,21,1,205,40,1,1,1,2,1,1,1
31,1,22,5,940,40,1,1,1,2,1,1,0
6,2,3,5,4120,40,1,1,3,2,1,1,0
2,1,18,5,4120,40,1,1,1,2,1,1,0
68,1,22,1,4120,40,1,4,1,2,1,2,1
68,2,21,1,4120,40,1,1,1,2,1,1,0
36,2,21,5,1760,50,3,1,1,2,1,1,1
59,2,18,3,5120,40,1,1,1,1,1,1,0
69,1,19,1,6660,40,1,1,1,2,1,1,1
53,1,22,1,10,40,1,1,1,2,1,1,1
20,1,18,5,6520,40,1,1,2,2,2,1,0
5,1,2,5,4120,40,1,1,8,2,1,1,0
70,1,1,1,4120,40,1,1,3,1,1,1,0
17,2,14,5,9920,40,9,1,9,2,1,1,0
23,1,16,5,9620,36,2,1,1,2,1,1,0
11,2,9,5,4120,40,1,1,1,2,1,1,0
20,2,16,1,4760,30,1,1,2,1,1,1,0
25,2,21,5,3255,38,1,1,1,2,1,1,1
61,1,16,1,6260,50,1,1,1,2,1,1,0
31,2,21,1,1360,40,1,1,1,2,1,1,1
1,1,18,5,4120,40,1,1,1,2,1,1,0
74,1,19,1,4120,40,1,1,1,1,1,1,0
39,1,22,1,10,50,1,1,1,2,1,1,1
61,2,20,3,4120,40,1,1,1,2,1,1,0
17,1,14,5,4020,20,1,1,1,2,1,1,0
47,2,21,3,1530,50,1,1,1,2,1,1,1
74,1,18,1,4120,40,1,1,1,2,1,1,0
75,2,11,3,4120,40,1,5,1,2,1,2,0
62,1,18,1,7010,40,1,1,1,2,1,1,0
46,1,23,1,4710,45,7,1,1,2,1,1,1
14,1,11,5,4120,40,1,1,1,2,1,1,0
63,2,16,5,4110,40,1,1,1,2,1,1,0
44,2,11,1,4510,35,1,5,8,2,1,2,0
65,1,19,3,4760,40,1,1,1,2,1,1,0
51,1,16,1,8225,40,1,1,1,2,1,1,0
51,1,21,1,4850,20,1,1,1,2,1,1,1
19,2,19,5,5510,5,1,1,1,2,1,1,0
14,1,10,5,4120,40,1,1,5,2,1,1,0
45,2,24,1,3258,40,1,3,1,1,1,1,1
41,2,22,1,800,50,1,5,6,2,1,2,0
63,2,19,1,5140,30,2,1,1,2,1,1,0
66,1,22,1,440,40,7,1,1,2,1,1,0
15,1,12,5,4120,40,1,1,1,2,1,1,0
22,2,19,5,4120,40,1,5,8,2,1,2,0
51,2,21,1,1430,40,1,4,6,2,1,2,1
54,1,19,1,7410,40,1,1,1,2,1,1,1
60,1,23,1,4710,50,1,1,1,2,1,1,1
28,2,22,1,350,44,2,1,1,2,1,1,1
30,1,19,1,4220,25,7,1,1,2,1,1,0
30,2,19,3,4120,40,1,1,9,2,1,1,0
52,2,16,1,4120,40,1,1,1,1,1,1,0
5,1,2,5,4120,40,1,1,1,2,1,1,0
68,2,21,1,4920,35,7,1,1,2,1,1,1
60,1,20,1,4120,40,1,1,1,2,1,1,0
75,2,19,5,4120,40,1,1,3,2,1,1,0
32,2,21,1,800,50,1,1,1,2,1,1,1
85,1,11,4,4120,40,1,1,1,1,1,1,0
78,1,16,1,4120,40,1,1,1,2,1,1,0
1,2,18,5,4120,40,1,1,3,2,1,1,0
10,2,6,5,4120,40,1,1,3,2,1,1,0
9,1,7,5,4120,40,1,1,3,2,1,1,0
12,1,11,5,4120,40,1,1,1,2,1,1,0
68,2,21,1,5740,20,8,1,1,2,1,1,0
51,1,16,1,8030,40,1,3,1,2,1,1,1
33,1,23,1,3090,42,2,1,1,2,1,1,1
67,2,16,3,4120,40,1,1,3,1,1,1,0
14,2,11,5,4120,40,1,1,1,2,1,1,0
9,1,6,5,4120,40,1,1,1,2,1,1,0
48,2,19,3,860,45,1,1,1,2,1,1,1
54,1,22,2,530,50,2,1,1,2,1,1,1
22,2,16,5,860,40,1,1,1,2,1,1,0
63,2,16,2,9141,50,1,1,1,2,1,1,0
56,1,22,1,3710,40,3,1,1,2,1,1,1
53,1,16,4,1920,40,1,4,1,2,1,2,0
81,1,24,1,4120,40,1,1,1,2,1,1,1
47,2,21,1,1050,45,1,1,1,2,1,1,1
7,1,4,5,4120,40,1,1,1,2,1,1,0
31,1,14,1,6050,40,1,1,3,2,1,1,0
48,1,21,1,120,40,1,1,1,2,1,1,1
13,2,10,5,4120,40,1,1,1,2,1,1,0
70,2,19,1,136,40,2,1,1,2,1,1,0
75,2,21,2,2014,40,1,1,1,2,1,1,0
77,1,11,3,4120,40,1,1,1,2,1,1,0
49,2,22,3,910,40,3,1,1,1,1,1,1
46,2,19,3,5400,40,1,1,1,2,1,1,1
33,2,16,1,2722,3,1,1,1,2,1,1,0
8,1,6,5,4120,40,1,1,1,2,1,1,0
11,2,8,5,4120,40,1,1,1,2,1,1,0
17,1,12,5,4120,40,1,1,8,2,1,1,0
63,2,19,1,4120,40,1,1,1,2,1,1,0
52,1,20,1,4010,48,1,5,1,2,1,2,1
37,1,19,5,4840,40,1,1,1,1,2,1,0
75,1,19,1,10,20,7,1,1,2,1,1,1
23,2,19,5,4622,40,3,1,1,2,1,1,0
1,1,18,5,4120,40,1,1,9,2,2,1,0
69,2,21,3,5000,40,1,1,1,2,1,1,1
63,1,16,1,6710,56,6,1,1,2,1,1,1
53,2,21,1,110,40,1,4,6,2,1,2,1
13,1,8,5,4120,40,1,1,5,2,2,1,0
63,2,22,1,2014,40,3,1,3,2,1,1,1
27,2,19,1,3640,33,2,1,1,2,1,1,0
71,1,9,1,4120,40,1,4,1,1,1,2,0
67,2,16,1,4720,40,1,1,1,2,1,1,0
61,1,20,1,1010,50,2,1,1,2,1,1,1
12,1,8,5,4120,40,1,1,1,2,2,1,0
10,2,7,5,4120,40,1,1,1,2,1,1,0
21,2,18,5,5250,40,4,1,8,2,1,1,0
36,2,20,1,4920,20,6,1,1,2,2,1,0
23,2,15,5,9620,40,1,1,1,2,1,1,0
56,2,19,3,3648,80,1,1,1,2,1,1,0
46,2,22,1,350,45,1,4,2,2,1,2,1
63,1,15,5,4120,40,1,1,3,2,2,1,0
36,1,14,1,6220,40,1,4,1,1,2,2,1
27,2,14,1,4120,40,1,5,1,2,2,2,0
5,1,1,5,4120,40,1,5,1,2,2,2,0
72,2,19,5,4120,40,1,1,1,1,1,1,0
42,2,20,1,630,30,1,1,9,2,1,1,0
13,1,9,5,4120,40,1,1,1,2,2,1,0
62,2,19,1,940,18,1,1,1,2,1,1,0
33,1,19,3,7020,60,2,1,1,2,1,1,0
46,1,16,1,4120,40,1,1,1,1,1,1,0
7,2,4,5,4120,40,1,1,1,2,1,1,0
64,2,16,2,4120,40,1,1,1,1,1,1,0
66,2,21,2,2330,50,1,1,1,2,1,1,0
62,2,20,2,3255,40,1,1,1,2,1,1,1
67,1,18,1,4120,40,1,1,1,1,1,1,0
46,2,21,1,4120,40,1,1,1,2,1,1,0
73,1,13,1,4120,40,1,1,1,2,1,1,0
34,1,19,1,160,45,5,1,1,2,1,1,0
31,2,21,1,4120,40,1,1,1,2,1,1,0
63,1,9,1,4120,40,1,4,1,2,1,2,0
83,1,24,2,4120,40,1,4,6,1,1,2,0
33,1,19,3,4720,40,1,1,1,2,1,1,0
6,2,4,5,4120,40,1,1,3,2,1,1,0
28,2,17,1,3602,40,1,1,9,2,1,1,0
2,1,18,5,4120,40,1,1,9,2,1,1,0
47,2,22,1,3255,36,2,4,6,2,1,2,1
16,2,13,5,4120,40,1,1,6,2,1,1,0
84,1,21,1,4120,40,1,1,1,1,1,1,0
47,2,20,5,52,50,1,1,9,2,1,1,1
55,2,18,5,4760,2,6,1,1,2,1,1,0
67,2,19,2,4120,40,1,1,1,2,1,1,0
41,2,21,1,5820,18,6,1,1,2,1,1,0
11,2,7,5,4120,40,1,1,2,2,2,1,0
10,1,8,5,4120,40,1,1,3,2,1,1,0
33,1,19,1,8950,40,5,1,1,2,1,1,0
44,2,19,1,2545,6,3,4,1,2,1,2,0
20,1,18,5,7210,40,3,1,8,2,1,1,0
11,2,8,5,4120,40,1,1,1,2,1,1,0
36,2,18,1,5110,40,1,4,1,2,2,2,0
11,2,9,5,4120,40,1,1,1,2,1,1,0
47,1,16,1,4760,40,1,1,1,2,1,1,1
61,2,20,3,5000,45,2,1,1,2,1,1,0
48,1,19,5,1021,40,1,1,1,2,1,1,1
75,1,19,3,4120,40,1,4,2,2,1,2,1
16,1,12,5,2722,10,1,1,1,1,1,1,0
28,2,16,5,4220,40,1,5,1,2,2,2,0
27,1,16,5,6260,30,1,1,2,2,1,1,0
46,1,20,1,136,40,5,1,1,2,1,1,1
41,2,21,1,3310,27,1,1,1,2,1,1,0
65,2,16,1,5120,40,4,1,1,2,1,1,0
32,2,15,5,5240,40,1,1,1,2,2,1,0
39,1,20,5,8140,50,1,1,1,2,1,1,0
69,2,16,1,4120,40,1,1,1,1,1,1,0
27,1,22,5,1021,20,1,5,6,2,1,2,0
23,1,22,5,8990,40,1,5,6,2,1,2,0
61,2,18,1,4510,50,7,1,1,2,1,1,0
75,1,1,1,4120,40,1,4,1,2,1,2,0
44,1,20,1,3870,45,5,1,8,2,1,1,1
23,1,19,5,3740,99,5,1,8,2,1,1,0
9,2,6,5,4120,40,1,1,9,2,1,1,0
14,2,11,5,4120,40,1,1,1,2,1,1,0
59,2,21,1,4120,40,1,4,6,1,1,2,0
15,1,13,5,4120,40,1,1,1,2,1,1,0
24,1,21,5,1050,40,1,1,1,2,1,1,0
73,1,23,1,3090,40,7,1,1,2,1,1,0
3,2,1,5,4120,40,1,1,9,2,1,1,0
1,1,18,5,4120,40,1,1,9,2,1,1,0
81,2,22,1,4120,40,1,1,1,2,1,1,1
68,2,22,1,4120,40,1,1,1,2,1,1,0
12,1,8,5,4120,40,1,1,1,2,1,1,0
9,2,6,5,4120,40,1,1,1,2,1,1,0
36,2,17,1,4120,40,1,5,5,2,1,2,0
58,2,21,3,2014,40,2,1,1,2,1,1,0
77,1,16,1,4120,40,1,1,1,1,1,1,0
68,2,19,3,4760,16,1,1,1,1,1,1,0
20,2,19,5,5860,15,1,1,1,2,1,1,0
46,1,16,1,9130,43,1,1,1,2,1,1,0
50,2,20,2,3255,40,1,1,1,2,1,1,1
11,2,8,5,4120,40,1,1,9,2,1,1,0
25,2,19,3,5840,40,1,4,8,2,1,2,0
66,1,19,1,4710,40,7,1,1,2,1,1,1
47,1,15,1,220,40,6,1,1,2,1,1,0
23,1,14,5,9130,35,1,1,1,2,1,1,0
61,2,13,1,5120,30,8,1,1,2,2,1,0
57,1,21,1,52,40,1,1,1,2,1,1,1
41,2,19,4,4120,40,1,1,3,2,1,1,0
68,2,19,1,4120,40,1,1,1,1,1,1,0
74,1,18,1,4120,40,1,1,1,1,1,1,0
52,2,19,1,4920,50,6,1,1,2,1,1,1
57,1,21,1,3725,60,1,1,1,2,1,1,1
15,2,12,5,4120,40,1,1,1,2,1,1,0
1,2,18,5,4120,40,1,1,1,2,1,1,0
22,2,19,5,4120,40,1,1,1,2,1,1,0
64,2,14,2,4120,40,1,1,1,2,1,1,0
7,1,4,5,4120,40,1,1,1,2,1,1,0
28,2,14,1,4110,23,1,1,1,2,1,1,0
46,2,16,5,5240,40,1,1,1,2,1,1,0
59,2,21,1,1065,40,4,5,1,2,1,2,1
44,1,18,1,4210,50,6,1,1,2,1,1,1
36,2,22,1,2310,40,1,1,1,2,1,1,0
43,1,16,1,4760,30,6,4,8,2,1,2,0
8,1,7,5,4120,40,1,1,8,2,1,1,0
23,1,19,5,4760,45,1,1,8,2,1,1,0
47,1,19,1,4120,40,1,1,3,2,2,1,0
75,1,22,1,230,5,6,1,1,2,1,1,1
93,2,1,2,4120,40,1,4,2,1,1,2,0
83,1,18,1,4120,40,1,1,1,2,1,1,0
63,2,16,1,4120,40,1,1,1,1,1,1,0
39,1,16,1,7340,40,3,1,1,1,1,1,1
30,2,18,5,4720,38,1,1,2,2,1,1,0
41,2,19,3,3870,45,3,1,1,1,2,1,1
69,1,22,2,850,45,1,1,1,2,1,1,0
45,1,20,1,710,52,1,1,1,2,1,1,0
37,2,17,1,4600,40,2,4,1,2,1,2,0
14,1,11,5,4120,40,1,1,1,2,1,1,0
61,2,21,3,4350,40,6,1,1,2,1,1,0
3,1,1,5,4120,40,1,1,1,2,1,1,0
65,1,22,1,2723,6,6,1,1,2,1,1,1
22,2,20,1,4350,20,1,1,1,2,1,1,0
42,1,21,1,1551,50,6,1,1,2,1,1,1
24,1,19,5,7330,40,1,1,6,2,1,1,0
34,2,21,1,5330,40,1,1,1,2,1,1,0
58,1,21,3,4700,50,1,1,1,2,1,1,1
61,2,18,2,9415,42,4,1,1,1,1,1,0
50,1,21,3,440,50,1,1,9,2,1,1,1
56,1,15,1,6260,40,1,5,1,2,1,2,0
67,1,18,1,9130,34,1,1,1,1,1,1,0
6,1,3,5,4120,40,1,1,1,2,1,1,0
31,1,13,1,6260,40,1,5,1,2,1,2,0
12,1,10,5,4120,40,1,1,1,2,1,1,0
13,2,9,5,4120,40,1,1,1,2,1,1,0
43,2,21,1,5110,20,3,4,1,2,1,2,0
93,1,19,1,4120,40,1,1,1,1,1,1,0
59,2,22,1,2850,40,7,1,1,1,1,1,0
55,1,16,5,4530,32,1,1,1,2,1,1,0
59,2,21,1,4120,40,1,1,1,2,1,1,0
9,2,5,5,4120,40,1,1,9,2,1,1,0
7,2,1,5,4120,40,1,1,9,2,1,1,0
11,2,9,5,4120,40,1,1,1,2,1,1,0
79,2,16,1,4120,40,1,1,1,1,1,1,0
7,2,4,5,4120,40,1,1,3,2,2,1,0
65,2,16,3,7750,40,1,1,1,2,1,1,0
31,2,22,5,440,40,4,1,1,2,1,1,1
32,1,19,1,1410,40,1,1,1,2,1,1,0
36,2,18,5,3602,45,1,1,1,2,1,1,0
37,2,20,1,3710,40,3,1,1,2,1,1,0
13,2,10,5,4120,40,1,1,1,2,1,1,0
55,2,16,3,9121,40,4,4,1,2,1,2,0
86,2,16,1,4120,40,1,1,1,1,1,1,0
52,1,16,3,4120,40,1,1,1,1,1,1,0
93,2,13,2,4120,40,1,1,1,1,1,1,0
14,1,11,5,4120,40,1,1,1,2,1,1,0
57,2,16,1,9920,40,9,1,1,2,2,1,0
8,1,3,5,4120,40,1,1,1,1,1,1,0
7,1,4,5,4120,40,1,1,1,2,1,1,0
33,2,19,1,4340,70,8,1,1,2,1,1,0
58,2,16,1,4720,16,1,1,1,2,1,1,0
37,2,17,3,4950,6,1,1,1,1,1,1,0
16,1,13,5,4120,40,1,1,1,2,2,1,0
35,2,16,1,5740,40,2,1,1,2,1,1,0
35,1,16,1,9130,40,3,1,1,2,1,1,0
2,2,18,5,4120,40,1,1,1,2,1,1,0
26,1,16,5,5840,40,1,1,8,2,1,1,0
61,2,20,2,52,40,1,1,6,2,1,1,1
43,2,21,1,3255,60,1,1,8,2,1,1,1
60,2,16,1,9150,40,1,1,1,2,1,1,0
38,1,21,1,440,60,1,1,1,2,1,1,1
71,2,18,1,4120,40,1,1,1,2,1,1,0
43,2,6,5,4120,40,1,1,1,1,1,1,0
46,2,15,1,4700,26,1,1,3,2,1,1,0
50,1,19,1,7430,40,1,1,1,2,1,1,0
62,2,15,1,4120,40,1,4,1,2,1,2,0
30,2,21,5,40,50,1,1,1,1,1,1,0
70,1,16,1,4120,40,1,1,1,2,1,1,0
4,2,1,5,4120,40,1,1,1,2,1,1,0
35,1,18,1,9830,42,5,1,1,2,1,1,0
19,1,19,5,7750,30,1,1,1,2,1,1,0
19,2,19,1,5260,25,1,1,1,2,1,1,0
50,1,19,1,440,50,1,1,1,2,1,1,1
61,2,16,1,910,40,1,1,1,2,1,1,1
46,1,21,1,710,40,1,1,6,2,1,1,1
16,1,13,5,4120,40,1,1,1,2,1,1,0
18,1,15,5,4120,40,1,1,8,2,2,1,0
49,1,24,3,4710,60,7,4,6,2,1,2,1
49,2,21,1,3649,40,1,4,1,2,1,2,0
25,2,19,5,5260,40,1,1,1,2,1,1,0
46,2,19,3,710,40,1,1,1,2,1,1,1
93,2,19,2,4120,40,1,1,1,1,1,1,0
11,2,7,5,4120,40,1,1,1,2,1,1,0
20,1,16,5,4020,40,1,1,2,1,1,1,0
9,1,6,5,4120,40,1,1,1,2,1,1,0
53,1,9,3,6050,40,1,5,1,2,1,2,1
33,2,19,5,5110,40,4,1,3,2,1,1,0
54,2,16,1,4120,40,1,4,1,2,1,2,0
59,2,16,1,4120,40,1,1,1,1,1,1,0
16,2,13,5,4120,40,1,1,1,2,1,1,0
17,2,14,5,4120,40,1,1,8,2,1,1,0
50,1,14,3,4330,40,1,1,1,2,1,1,0
62,1,20,1,9122,45,1,1,2,2,1,1,0
47,2,22,1,110,50,1,1,1,2,1,1,1
60,2,16,3,4120,40,1,1,1,2,1,1,0
82,1,23,1,4120,40,1,1,1,2,1,1,0
85,1,22,1,51,50,1,1,1,2,1,1,1
74,2,16,1,4120,40,1,1,1,2,1,1,0
24,1,19,5,4750,40,1,1,1,2,2,1,0
61,2,9,2,4120,40,1,4,1,2,1,2,0
47,2,19,1,20,45,1,1,3,2,1,1,0
4,2,1,5,4120,40,1,1,1,2,1,1,0
81,2,16,1,4120,40,1,1,1,1,1,1,0
28,1,16,5,4120,40,1,1,3,1,1,1,0
61,1,18,1,6355,40,1,1,8,2,1,1,0
54,2,22,3,52,40,1,1,1,2,1,1,1
77,1,16,1,9645,40,1,1,1,2,1,1,0
27,1,21,5,2640,70,1,1,1,2,1,1,1
54,2,21,1,800,50,1,1,1,2,1,1,1
67,1,17,3,9130,40,3,4,1,2,1,2,1
6,2,2,5,4120,40,1,1,1,2,1,1,0
2,1,18,5,4120,40,1,1,1,2,2,1,0
12,2,9,5,4120,40,1,1,1,2,1,1,0
65,2,23,1,3090,50,2,4,1,2,1,2,1
63,2,22,5,2310,55,2,5,1,2,1,2,1
66,2,17,3,5110,40,1,1,1,2,1,1,0
11,2,7,5,4120,40,1,1,1,2,1,1,0
93,2,13,2,4120,40,1,1,1,2,1,1,0
11,1,9,5,4120,40,1,1,1,2,1,1,0
35,1,20,5,3740,56,3,1,1,2,1,1,1
19,2,17,5,4030,30,1,1,1,2,1,1,0
52,2,21,1,2545,24,3,1,1,2,1,1,0
19,1,16,5,4120,40,1,1,1,2,1,1,0
11,2,8,5,4120,40,1,1,1,2,1,1,0
55,1,18,1,5550,40,5,1,1,2,1,1,1
49,2,22,1,2320,50,3,1,1,2,1,1,1
71,2,16,2,4120,40,1,1,1,1,1,1,0
50,2,22,1,2310,40,3,1,1,2,1,1,0
17,2,15,5,4120,40,1,1,1,2,1,1,0
29,2,16,5,5240,40,1,1,9,1,1,1,0
30,2,16,1,4120,40,1,5,1,2,2,2,0
3,1,1,5,4120,40,1,1,1,2,1,1,0
37,2,20,1,3630,40,1,1,3,2,2,1,1
16,1,11,5,4950,20,1,1,3,2,2,1,0
58,1,17,1,4220,40,4,1,1,2,1,1,0
72,1,16,2,4120,40,1,1,1,1,1,1,0
44,2,19,1,4655,32,1,4,1,2,1,2,0
16,2,12,5,4120,40,1,1,1,2,1,1,0
18,2,14,5,4120,40,1,1,8,2,1,1,0
15,1,12,5,4120,40,1,1,1,2,1,1,0
34,2,22,1,2320,70,4,1,1,2,1,1,0
34,1,14,1,6305,40,1,1,1,2,1,1,0
14,2,11,5,4120,40,1,1,3,2,2,1,0
51,2,19,1,5740,35,1,1,1,2,1,1,0
31,2,23,5,3050,40,1,1,6,2,1,1,1
23,1,16,5,5240,36,1,1,1,2,1,1,0
78,2,22,3,4120,40,1,1,1,1,1,1,0
52,2,16,2,4110,35,1,1,1,2,1,1,1
33,1,14,5,4120,40,1,1,3,2,2,1,0
72,2,21,2,710,40,1,1,1,1,1,1,0
13,1,9,5,4120,40,1,1,1,2,1,1,0
23,2,19,5,3740,40,3,1,1,2,1,1,0
65,1,21,1,4120,40,1,1,1,2,1,1,0
68,2,19,1,4120,40,1,1,1,2,1,1,0
71,2,19,2,4120,40,1,1,1,1,1,1,0
68,1,21,1,4700,60,1,5,1,2,1,2,1
44,1,21,1,7700,45,1,3,1,2,1,1,1
25,2,21,1,5000,40,4,1,1,2,1,1,1
65,2,18,1,5740,40,1,1,1,2,1,1,0
87,2,19,1,4120,40,1,1,1,2,1,1,0
76,2,14,2,4120,40,1,1,1,2,1,1,0
56,2,20,5,4120,40,1,1,1,1,1,1,0
82,2,16,1,4120,40,1,1,1,2,1,1,0
39,2,18,4,4720,39,2,1,1,2,1,1,0
14,2,9,5,4120,40,1,1,3,2,1,1,0
37,2,19,5,5860,40,3,1,3,2,1,1,0
22,2,15,5,4760,40,1,1,1,2,1,1,0
61,2,20,1,440,40,1,1,1,2,1,1,1
43,1,22,1,110,45,5,1,2,2,1,1,1
26,1,21,5,3050,9,1,1,1,2,1,1,0
71,1,18,1,9130,40,1,1,1,2,1,1,0
43,1,22,5,120,50,1,1,1,2,1,1,1
57,2,16,1,4120,40,1,1,1,2,1,1,0
35,1,21,1,310,80,6,1,1,2,1,1,1
66,1,16,5,9122,28,2,1,1,2,1,1,0
27,2,16,5,5240,40,3,1,2,2,1,1,0
37,2,21,5,5220,40,3,1,1,1,1,1,1
72,2,16,2,4120,40,1,1,1,2,1,1,0
80,2,16,3,4120,40,1,1,1,2,1,1,0
1,1,18,5,4120,40,1,1,2,2,1,1,0
37,1,21,1,4240,60,1,1,1,2,1,1,0
47,2,18,1,440,45,4,1,1,2,1,1,1
26,2,16,5,4120,40,1,1,1,1,1,1,0
8,1,4,5,4120,40,1,1,1,1,1,1,0
63,2,9,1,4120,40,1,5,1,2,1,2,0
48,2,16,3,2300,20,1,1,1,2,1,1,0
29,2,12,1,4120,40,1,5,2,2,1,2,0
55,2,16,3,4230,40,1,1,3,2,2,1,0
36,2,16,5,4230,40,3,1,3,2,2,1,0
13,1,10,5,4120,40,1,1,1,1,1,1,0
7,1,5,5,4120,40,1,1,1,1,1,1,0
13,2,10,5,4120,40,1,1,1,2,1,1,0
26,2,16,1,5000,40,1,1,8,2,1,1,0
28,2,19,1,4330,50,1,1,1,2,1,1,0
78,2,19,3,4120,40,1,1,1,2,1,1,0
85,2,16,1,4120,40,1,1,3,1,1,1,0
12,2,9,5,4120,40,1,1,9,2,1,1,0
20,2,19,5,4110,24,1,1,1,2,1,1,0
58,2,21,1,3255,40,1,4,6,2,1,2,1
59,2,19,1,2545,40,3,1,1,2,1,1,0
55,1,19,1,6540,40,6,1,1,2,1,1,0
49,2,21,1,5120,32,1,1,1,2,1,1,0
23,2,21,5,3255,36,2,1,1,2,1,1,1
24,1,16,1,540,40,1,1,8,2,1,1,0
22,1,19,5,4760,20,1,1,1,2,1,1,0
55,1,19,5,5040,50,1,1,1,2,2,1,1
28,1,16,5,6240,40,7,1,1,2,2,1,0
50,1,21,1,20,40,1,1,1,2,1,1,1
73,1,22,1,4120,40,1,1,1,2,1,1,1
75,2,16,1,4120,40,1,1,1,2,1,1,0
51,1,21,5,110,45,1,1,1,2,1,1,1
42,2,22,1,2350,40,1,5,6,2,1,2,0
39,1,22,1,410,50,1,1,1,2,1,1,1
73,2,21,1,2350,20,6,1,1,2,1,1,1
65,2,17,1,3255,40,2,1,1,2,1,1,0
57,1,16,1,4251,40,4,1,1,2,1,1,0
9,2,6,5,4120,40,1,1,1,2,2,1,0
66,1,19,2,4220,40,3,1,9,2,1,1,0
50,1,21,1,1551,40,5,1,1,2,1,1,1
68,1,19,1,4120,40,1,1,1,2,1,1,0
27,1,19,5,4110,40,1,1,1,2,1,1,0
64,1,18,3,4120,40,1,4,8,1,1,2,0
29,2,21,1,4120,40,1,5,6,2,1,2,0
47,2,22,3,2310,60,4,1,1,2,1,1,0
15,1,13,5,4120,40,1,1,1,2,1,1,0
5,1,2,5,4120,40,1,1,3,2,1,1,0
41,1,22,1,4965,50,7,5,1,2,1,2,1
15,1,11,5,4120,40,1,1,2,2,1,1,0
34,2,24,1,1760,80,4,1,1,2,1,1,1
70,1,23,1,4120,40,1,1,1,2,1,1,1
71,2,21,2,2545,8,3,1,1,2,1,1,0
43,1,16,1,440,40,7,1,1,2,1,1,0
20,2,19,5,4110,28,1,1,1,2,2,1,0
75,1,16,1,4120,40,1,1,1,2,1,1,1
80,2,16,2,4120,40,1,1,1,1,1,1,0
49,2,18,1,4120,40,1,1,1,2,1,1,0
16,1,14,5,4120,40,1,1,1,2,1,1,0
77,1,19,2,4120,40,1,1,1,1,1,1,0
20,2,19,5,4030,20,1,1,1,2,1,1,0
54,2,21,5,5120,30,8,1,9,2,1,1,0
50,2,16,1,5240,40,4,1,1,2,1,1,0
15,2,12,5,4120,40,1,1,1,2,1,1,0
69,1,16,1,4120,40,1,1,1,2,1,1,0
24,2,21,5,726,20,2,1,1,2,1,1,0
15,1,12,5,4120,40,1,1,1,2,1,1,0
74,2,11,2,4120,40,1,1,3,2,1,1,0
7,1,4,5,4120,40,1,1,3,2,1,1,0
44,2,16,1,5540,40,5,1,1,2,1,1,1
37,2,20,1,4120,40,1,1,1,2,1,1,0
54,1,9,1,4251,45,7,5,1,2,1,2,0
84,2,20,1,4120,40,1,1,1,1,1,1,1
33,1,21,1,1021,40,2,1,1,2,1,1,1
46,1,22,1,1021,45,1,1,1,2,1,1,1
81,2,14,2,4120,40,1,1,1,2,1,1,0
11,1,7,5,4120,40,1,1,1,2,1,1,0
29,1,15,1,4220,8,2,1,1,1,1,1,0
66,1,17,1,6220,13,1,4,8,2,1,2,0
33,1,21,1,4920,50,1,1,1,2,1,1,1
